"Files","LOC","ParseFailures","type_decs","Subtyping","Functions","Modules","Project"
5,2108,0,0,660,56,5,4874
0,0,0,0,0,0,0,4875
13,1520,5,0,44,22,3,4876
2,815,0,0,234,17,2,4877
20,2818,0,4,1,135,2,4878
27,1711,1,9,4,89,3,4879
8,2057,1,1,0,15,0,4880
0,0,0,0,0,0,0,4881
2,84,0,0,0,4,0,4882
15,4852,0,8,315,73,14,4883
0,0,0,0,0,0,0,4884
66,7843,4,83,65,306,6,4885
2,376,1,1,0,7,1,4886
8,547,1,7,4,34,0,4887
7,1774,0,12,6,40,6,4888
1,129,0,1,0,12,0,4889
6,446,0,8,4,29,0,4890
1,15,0,0,0,0,0,4891
37,8198,6,52,52,267,7,4892
1,111,0,2,0,2,0,4893
1,11,0,1,0,0,0,4894
2,22,0,0,0,0,0,4895
6,644,0,0,11,17,1,4896
5,351,0,1,11,9,3,4897
19,1144,0,7,11,24,1,4898
2,81,0,0,0,0,0,4899
2,385,0,0,4,4,1,4900
12,9175,1,20,56,170,1,4901
3,97,0,0,0,7,1,4902
7,1146,1,2,5,26,2,4903
17,2134,1,7,30,69,7,4904
16,1914,6,2,12,16,2,4905
5,2658,0,75,46,143,0,4906
6,360,0,5,5,6,0,4907
2,68,0,0,0,2,0,4908
2,1488,0,1,0,25,1,4909
37,3380,1,54,54,208,8,4910
2,157,0,1,2,2,1,4911
32,8311,1,24,90,191,12,4912
1,103,0,1,0,5,1,4913
5,595,0,3,4,27,2,4914
4,476,0,13,14,17,1,4915
2,696,0,15,17,25,1,4916
4,1128,0,1,7,65,4,4917
4,986,0,2,8,52,4,4918
2,140,0,0,91,0,0,4919
9,455,0,1,0,10,1,4920
15,4202,0,5,4,126,6,4921
22,4429,2,48,121,273,9,4922
5,644,0,11,14,16,0,4923
8,2244,0,39,44,90,2,4924
11,3225,0,37,27,194,9,4925
1,322,0,0,1,21,1,4926
35,7547,0,23,59,464,13,4927
2,475,0,4,3,25,1,4928
14,3366,0,12,9,135,7,4929
2,455,0,4,3,25,1,4930
3,120,0,1,0,5,1,4931
3,2380,0,0,0,68,3,4932
6,3145,0,0,0,96,2,4933
4,2350,0,0,44,108,0,4934
1,124,0,0,0,8,0,4935
29,4344,3,28,88,133,4,4936
5,448,2,0,0,7,2,4937
2,240,0,0,0,4,1,4938
1,208,0,0,0,2,0,4939
2,363,0,4,6,27,1,4940
3,19,0,0,0,1,1,4941
16,2807,0,0,0,16,6,4942
2,160,0,0,0,2,1,4943
10,9281,1,3,0,56,1,4944
9,3735,0,7,0,164,2,4945
4,1816,0,5,32,79,2,4946
6,1687,0,3,3,27,1,4947
16,7322,3,1,5,79,4,4948
6,297,0,1,1,14,1,4949
4,126,0,0,0,0,0,4950
3,259,0,0,0,8,1,4951
4,752,0,2,0,18,1,4952
10,1093,0,5,21,49,2,4953
1,215,0,7,5,5,0,4954
2,836,0,4,6,39,0,4955
4,111,0,1,6,6,2,4956
2,152,0,0,0,11,0,4957
2,684,0,0,2,26,0,4958
16,3987,0,5,8,91,1,4959
26,4159,0,53,158,85,4,4960
2,751,0,0,2,28,0,4961
1,974,0,2,1,5,0,4962
14,2745,0,12,4,84,7,4963
2,1290,0,0,5,36,1,4964
4,1052,0,46,32,28,0,4965
4,559,0,16,12,12,0,4966
15,1324,0,19,20,71,3,4967
15,2556,0,13,25,105,0,4968
2,70,0,0,0,1,0,4969
16,8214,0,28,67,295,0,4970
2,787,0,0,0,7,0,4971
1,2432,0,8,29,88,1,4972
1,2571,0,8,29,90,1,4973
1,2603,0,8,29,90,1,4974
3,173,0,1,1,5,1,4975
7,938,0,0,0,29,4,4976
5,186,0,10,6,8,0,4977
5,337,0,4,8,12,1,4978
16,3348,2,9,45,186,0,4979
3,122,1,0,0,2,1,4980
33,1488,0,16,22,74,14,4981
2,31,0,0,0,0,1,4982
2,744,0,2,11,23,0,4983
2,160,0,0,0,5,0,4984
1,56,0,0,0,0,0,4985
7,216,0,0,0,7,0,4986
2,87,0,1,0,7,0,4987
1,47,0,0,0,0,0,4988
1,321,0,4,4,21,0,4989
1,6,0,0,0,0,0,4990
2,549,0,0,1,35,0,4991
3,265,0,2,2,19,0,4992
1,100,1,0,0,0,0,4993
3,403,0,1,0,20,0,4994
1,230,0,0,0,8,0,4995
4,1157,0,0,1,62,0,4996
3,115,0,0,0,3,0,4997
6,2366,0,6,7,13,0,4998
2,62,0,0,0,0,0,4999
3,380,1,1,0,11,0,5000
3,387,0,5,11,26,0,5001
2,346,0,6,10,8,0,5002
18,1640,0,10,1,61,10,5003
19,1488,1,15,4,70,1,5004
14,2726,0,10,17,107,6,5005
4,300,0,3,0,21,0,5006
8,445,0,5,3,22,2,5007
33,7413,1,38,48,758,5,5008
3,1099,0,3,32,11,0,5009
8,1534,0,22,15,78,3,5010
6,1837,0,13,0,80,4,5011
2,742,0,10,8,43,3,5012
1,19,0,0,5,0,0,5013
19,6314,0,62,37,403,15,5014
2,1702,0,12,8,114,2,5015
1,59,0,0,0,2,0,5016
28,5567,3,80,162,231,2,5017
30,4466,0,11,22,277,3,5018
5,561,1,0,0,1,1,5019
7,155,1,0,0,7,0,5020
8,634,0,0,0,22,0,5021
1,22,0,0,0,1,0,5022
1,143,1,0,0,0,0,5023
2,261,0,0,0,16,0,5024
2,520,0,0,0,31,0,5025
4,1140,0,17,25,56,2,5026
2,284,0,1,1,17,0,5027
34,3757,0,92,12,139,7,5028
3,1248,0,6,17,80,2,5029
9,1967,1,9,0,78,5,5030
6,447,0,6,2,17,0,5031
2,83,0,0,0,4,0,5032
35,5363,2,153,25,182,3,5033
2,586,0,6,1,11,1,5034
27,1381,1,12,6,35,7,5035
12,1229,1,34,70,43,4,5036
11,543,0,11,11,4,0,5037
1,5,0,0,0,0,0,5038
1,83,0,1,1,1,0,5039
2,245,0,2,4,12,0,5040
9,866,2,8,16,15,2,5041
4,195,0,1,2,3,0,5042
9,1799,0,136,224,43,3,5043
1,47,0,0,0,0,1,5044
1,19,1,0,0,0,0,5045
6,1524,0,3,3,222,2,5046
10,1371,0,17,10,83,1,5047
2,503,0,5,11,23,0,5048
6,2051,0,15,11,91,2,5049
13,2582,0,21,27,118,2,5050
19,2669,0,15,30,168,3,5051
2,326,1,0,0,2,0,5052
17,766,0,8,0,32,0,5053
2,47,0,0,0,6,1,5054
19,1943,2,1,23,57,2,5055
5,72,0,0,0,2,1,5056
13,4628,1,26,8,225,7,5057
165,19909,0,125,21,626,15,5058
13,999,0,17,40,49,0,5059
1,12,0,0,0,1,0,5060
3,35,0,0,0,3,0,5061
4,421,0,0,0,3,0,5062
9,1985,0,25,35,30,1,5063
6,138,1,1,0,3,1,5064
4,1141,0,5,160,34,1,5065
4,280,0,0,3,15,0,5066
7,554,0,9,54,29,6,5067
3,172,0,3,0,5,3,5068
3,2773,0,0,0,32,0,5069
11,1106,0,4,16,41,4,5070
2,38,0,0,0,1,0,5071
9,1967,1,9,0,78,5,5072
23,3124,0,16,24,108,7,5073
10,1814,0,15,47,45,1,5074
9,917,1,8,45,47,3,5075
2,855,0,1,0,19,0,5076
38,11998,0,15,11,114,4,5077
1,86,0,0,0,2,0,5078
2,96,0,1,0,5,1,5079
6,1009,0,13,9,44,0,5080
14,2323,0,13,66,160,9,5081
17,1632,0,15,28,88,9,5082
24,6127,3,20,186,252,10,5083
7,269,0,0,0,7,1,5084
7,499,0,2,27,33,0,5085
6,768,0,1,1,22,1,5086
3,642,0,23,1,22,0,5087
35,8247,0,14,25,754,5,5088
2,4290,0,0,0,562,0,5089
2,489,0,2,2,21,1,5090
1,86,0,0,0,6,1,5091
3,554,0,3,0,35,2,5092
10,2387,0,11,28,60,4,5093
1,26,0,0,0,3,0,5094
1,22,0,1,1,2,1,5095
2,112,0,0,0,0,2,5096
17,5860,4,1,0,61,0,5097
2,786,0,0,1,36,0,5098
10,2736,0,9,9,73,1,5099
45,12054,7,11,2,258,8,5100
5,1107,0,0,10,33,0,5101
2,374,0,0,2,10,0,5102
10,1661,0,1,0,3,2,5103
4,237,0,0,0,16,0,5104
1,13,0,0,0,0,0,5105
4,150,0,0,0,4,0,5106
2,155,0,0,0,2,0,5107
2,131,0,1,0,15,1,5108
2,68,0,1,0,2,1,5109
13,1527,0,2,4,42,3,5110
5,547,0,0,0,27,2,5111
87,17317,5,96,308,594,15,5112
1,74,1,0,0,0,0,5113
4,273,0,0,0,7,0,5114
1,185,0,0,0,12,0,5115
1,96,0,6,6,6,0,5116
5,800,0,12,0,24,0,5117
7,2189,0,28,30,68,2,5118
2,199,0,6,0,12,0,5119
8,1078,1,12,43,39,3,5120
19,2337,2,24,32,105,5,5121
12,1177,6,9,14,41,1,5122
17,5896,3,13,53,103,2,5123
0,0,0,0,0,0,0,5124
2,425,0,6,7,10,0,5125
63,10993,1,49,6,338,15,5126
40,4083,2,16,16,163,11,5127
37,7906,0,47,8,259,12,5128
15,733,0,10,14,27,1,5129
1,48,0,0,0,0,0,5130
21,1645,0,1,49,88,5,5131
11,1472,0,2,77,68,4,5132
65,9361,0,130,194,456,8,5133
15,2245,0,11,19,63,3,5135
6,1641,0,0,0,24,0,5136
60,7571,5,74,57,236,7,5137
4,619,0,6,2,14,0,5138
4,992,0,2,0,17,1,5139
13,2133,1,6,13,43,4,5140
10,731,0,1,3,17,0,5141
6,2114,0,4,3,50,2,5142
15,3729,3,0,0,31,2,5143
16,1156,0,4,9,39,10,5144
4,339,0,3,3,16,1,5145
2,100,0,1,1,2,0,5146
2,276,0,0,0,0,1,5147
2,79,0,2,2,2,0,5148
15,3754,0,17,23,119,3,5149
2,136,0,0,0,16,3,5150
2,410,0,0,1,24,0,5151
2,508,0,0,2,30,0,5152
2,86,0,0,0,6,2,5153
7,923,1,0,4,18,2,5154
18,2613,0,8,15,101,2,5155
6,1346,0,1,11,35,0,5156
37,4591,0,23,24,151,7,5157
3,186,0,3,2,3,1,5158
0,0,0,0,0,0,0,5159
2,527,1,0,5,5,0,5160
1,154,0,1,1,10,1,5161
1,45,1,0,0,0,0,5162
11,1657,1,2,0,111,0,5163
1,11,0,0,0,0,1,5164
6,1043,0,3,7,36,0,5165
5,242,0,0,0,2,0,5166
5,1440,0,3,15,36,3,5167
2,142,0,1,2,6,1,5168
1,13,0,1,1,0,0,5169
9,685,0,3,3,16,5,5170
1,190,0,2,0,4,1,5171
7,876,0,1,7,37,6,5172
4,227,0,4,1,6,3,5173
2,312,0,0,0,7,0,5174
2,213,0,0,0,0,0,5175
6,141,0,2,2,0,3,5176
3,897,0,4,0,50,3,5177
2,111,0,0,0,0,0,5178
5,3280,4,0,0,0,0,5179
13,1083,1,0,0,23,0,5180
3,442,0,4,8,21,0,5181
2,131,0,1,1,1,0,5182
4,3510,0,4,82,108,0,5183
30,1672,2,24,24,72,0,5184
2,285,0,0,0,8,0,5185
12,2808,0,19,34,118,1,5186
6,324,0,6,6,23,0,5187
21,4408,2,27,90,131,8,5188
16,2484,0,14,23,111,0,5189
5,535,0,0,8,32,0,5190
3,166,2,0,0,0,0,5191
2,135,0,0,0,9,0,5192
5,412,0,6,7,11,2,5193
1,115,0,0,0,6,0,5194
9,535,0,4,42,19,0,5195
3,2082,0,10,17,111,0,5196
8,228,0,0,0,5,4,5197
81,23837,4,105,52,753,19,5198
3,652,0,1,0,22,1,5199
13,6493,3,34,0,181,3,5200
6,725,0,4,17,51,0,5201
12,1656,0,29,62,88,6,5202
3,445,1,0,0,0,0,5203
5,749,0,0,0,31,3,5204
20,2252,0,24,34,78,5,5205
1,123,0,0,0,4,0,5206
76,13128,0,160,298,491,9,5207
11,2217,0,31,58,95,2,5208
14,2085,0,30,20,73,4,5209
17,751,0,2,4,1,2,5210
0,0,0,0,0,0,0,5211
2,613,0,12,8,33,0,5212
2,772,0,12,8,34,0,5213
5,586,0,5,16,34,0,5214
2,75,0,0,0,0,0,5215
3,392,0,21,19,19,0,5216
18,3702,0,11,14,73,6,5217
15,1793,0,15,70,91,5,5218
18,2204,1,11,14,57,1,5219
2,966,0,5,0,24,1,5220
1,197,0,0,0,0,0,5221
2,2975,0,2,10,182,1,5222
63,10057,0,81,221,290,15,5223
2,116,0,0,0,3,1,5224
3,1221,1,0,0,5,0,5225
1,52,0,0,0,0,0,5226
1,168,0,0,0,4,0,5227
2,14,0,0,0,0,1,5228
3,419,0,4,0,20,2,5229
13,2255,0,14,192,69,5,5230
4,1235,0,16,40,53,0,5231
2,342,0,8,23,18,1,5232
9,2107,0,3,0,76,3,5233
18,8777,0,41,72,418,4,5234
1,66,0,0,0,2,0,5235
7,3492,0,4,0,275,0,5236
7,638,0,21,20,8,1,5237
24,4216,1,14,94,102,1,5238
22,10391,0,70,131,529,3,5239
21,4158,3,18,31,144,1,5240
11,1980,0,4,4,68,1,5241
2,613,0,1,10,38,0,5242
12,1832,0,16,0,41,3,5243
28,3485,0,9,16,124,3,5244
10,3256,4,1,0,9,0,5245
3,273,0,6,10,16,2,5246
11,430,0,2,0,25,0,5247
4,1059,0,0,14,19,3,5248
29,4322,0,26,28,170,5,5249
2,138,1,0,4,4,0,5250
4,368,0,1,1,18,0,5251
14,1830,0,10,14,46,0,5252
11,6275,0,0,35,282,0,5253
3,238,0,0,11,2,0,5254
9,872,1,7,15,41,0,5255
6,830,0,3,13,54,0,5256
9,2735,0,1,6,43,1,5257
4,227,0,2,0,14,0,5258
2,289,0,0,9,12,0,5259
2,79,0,0,0,5,0,5260
2,290,1,0,4,3,0,5261
2,345,0,5,11,12,0,5262
5,736,0,0,0,15,1,5263
3,404,0,2,22,23,0,5264
2,79,2,0,0,0,0,5265
28,4833,0,18,73,302,3,5266
2,775,0,15,89,57,0,5267
1,72,0,0,0,2,0,5268
1,44,0,0,0,0,0,5269
21,2237,1,22,103,82,0,5270
2,429,0,3,14,11,0,5271
7,1332,0,4,2,46,1,5272
11,1066,1,16,122,50,0,5273
9,1338,0,14,5,70,4,5274
10,2083,2,7,7,42,1,5275
5,254,0,6,6,1,5,5276
13,3079,0,6,7,152,3,5277
4,821,0,26,24,34,0,5278
16,877,0,6,3,21,0,5279
55,9070,0,159,380,156,8,5280
2,224,0,12,21,4,0,5281
3,1003,1,7,0,3,1,5282
7,3204,1,13,21,178,0,5283
2,95,0,1,0,1,0,5284
1,119,0,0,10,5,0,5285
1,127,0,0,0,2,0,5286
4,160,0,0,0,11,1,5287
7,1563,0,25,46,50,0,5288
20,2968,2,1,178,150,7,5289
4,1415,0,24,0,180,0,5290
29,2763,0,1,0,134,1,5291
7,1286,0,5,4,49,1,5292
4,319,0,2,1,6,2,5293
11,3468,2,2,7,39,1,5294
6,582,0,2,23,23,0,5295
32,13330,1,44,77,313,4,5296
11,1886,1,9,36,92,2,5297
8,337,0,7,10,0,8,5298
3,270,0,0,0,6,2,5299
3,569,0,1,0,22,1,5300
1,519,0,6,0,33,0,5301
6,956,0,5,28,56,2,5302
2,189,0,2,0,9,1,5303
5,1653,0,17,20,46,3,5304
12,1507,3,8,15,59,4,5305
76,12448,24,69,94,138,2,5306
7,1219,0,2,4,53,0,5307
11,937,0,7,22,20,3,5308
0,0,0,0,0,0,0,5309
4,745,0,4,50,48,1,5310
26,4242,0,83,66,163,0,5311
17,4324,5,4,20,116,8,5312
37,4065,1,35,7,202,7,5313
4,58,0,0,0,1,0,5314
20,3552,1,9,144,147,4,5315
3,67,0,1,2,1,0,5316
2,154,0,0,0,8,0,5317
3,846,0,14,19,40,0,5318
3,87,0,1,2,1,0,5319
2,102,0,1,2,8,0,5320
5,561,1,0,0,1,1,5321
27,5996,4,46,40,181,9,5322
1,214,0,2,2,9,1,5323
4,323,0,6,4,11,0,5324
5,647,0,0,0,39,3,5325
7,2869,0,49,36,86,6,5326
10,608,1,2,19,3,1,5327
21,11475,0,3,31,329,3,5328
1,51,0,1,1,1,0,5329
9,21741,7,0,6,4,1,5330
1,5,0,0,0,0,0,5331
26,3547,0,8,20,92,3,5332
8,934,0,3,12,22,2,5333
1,262,1,0,0,0,0,5334
8,654,0,2,0,29,0,5335
17,3948,5,5,22,67,1,5336
3,1073,0,4,6,101,2,5337
3,278,0,4,3,15,0,5338
6,2003,0,0,93,130,2,5339
2,39,0,0,0,0,0,5340
5,584,0,8,6,34,1,5341
4,1354,1,4,9,22,2,5342
6,662,0,9,12,9,0,5343
12,507,1,7,2,13,0,5344
25,4671,2,78,46,119,0,5345
2,278,0,1,1,10,1,5346
32,4924,0,8,25,159,5,5347
2,1388,0,2,30,44,0,5348
24,4248,6,25,4,130,8,5349
3,1237,1,0,0,5,1,5350
9,3416,0,19,127,121,0,5351
18,1816,0,5,0,79,10,5352
2,114,0,2,0,4,1,5353
2,200,0,2,0,10,0,5354
68,9888,3,81,146,329,13,5355
2,103,0,0,0,3,1,5356
14,2546,0,13,15,115,1,5357
10,622,0,10,8,18,4,5358
11,1019,1,17,3,27,1,5359
1,96,0,0,0,0,0,5360
24,2193,1,13,14,112,4,5361
5,998,0,1,16,37,2,5362
16,1298,0,22,22,68,0,5363
2,197,0,1,3,8,0,5364
5,327,0,1,13,7,0,5365
8,239,0,0,0,5,0,5366
3,315,0,3,0,18,1,5367
2,559,2,0,0,0,0,5368
11,1099,0,5,13,14,0,5369
15,1481,1,5,7,45,2,5370
2,48,0,1,0,2,0,5371
2,91,0,2,2,3,0,5372
2,467,1,2,0,0,0,5373
5,308,0,2,5,19,1,5374
2,212,0,0,0,4,0,5375
10,827,0,1,9,28,2,5376
11,2256,1,15,12,86,2,5377
9,2076,2,1,12,58,0,5378
9,5176,1,1,92,67,2,5379
3,604,0,0,45,18,1,5380
8,5086,0,8,82,145,0,5381
23,3415,2,36,85,121,10,5382
2,351,0,0,0,12,2,5383
3,1620,0,0,0,19,0,5384
23,3124,0,16,24,108,7,5385
6,605,0,1,1,18,0,5386
6,606,0,5,4,30,0,5387
3,1237,1,0,0,5,1,5388
17,3697,0,11,61,311,0,5389
4,596,0,0,0,30,0,5390
407,86900,37,295,585,1635,67,5391
6,969,0,0,4,53,0,5392
1,157,0,0,1,8,0,5393
8,2793,0,13,33,122,1,5394
1,11,1,0,0,0,0,5395
20,4351,0,40,77,198,1,5396
19,448,0,11,12,21,1,5397
4,67,0,0,0,1,1,5398
3,250,0,0,0,0,0,5399
3,1418,0,0,0,3,0,5400
2,216,0,1,1,5,1,5401
28,4584,2,33,83,172,3,5402
6,622,0,0,0,6,0,5403
2,208,0,2,3,5,0,5404
12,1023,0,13,66,83,0,5405
8,634,0,0,0,22,0,5406
23,1128,0,0,0,5,1,5407
1,116,0,1,0,4,0,5408
2,102,0,1,2,8,0,5409
3,138,0,0,0,4,0,5410
8,504,0,1,6,23,0,5411
1,8,0,0,0,0,0,5412
6,1303,0,4,5,45,0,5413
10,622,0,10,8,18,4,5414
3,992,1,0,0,2,0,5415
10,2897,0,7,18,89,1,5416
4,2544,0,0,0,8,0,5417
2,257,0,1,0,16,1,5418
4,1351,0,3,44,68,1,5419
6,459,0,2,1,19,4,5420
3,941,2,0,0,1,1,5421
12,3487,0,16,73,91,0,5422
14,2519,0,8,0,34,0,5423
2,370,0,0,0,0,0,5424
2,25,0,0,0,0,0,5425
8,1464,0,5,23,26,4,5426
2,817,1,1,0,1,1,5427
2,1228,0,5,1,38,0,5428
2,929,0,1,1,5,0,5429
4,445,0,5,1,33,0,5430
10,1835,0,8,25,53,1,5431
2,637,0,1,0,0,0,5432
2,144,0,0,0,0,0,5433
4,1517,0,3,56,62,0,5434
9,3842,0,2,44,154,3,5435
12,2897,0,22,45,87,1,5436
15,1481,1,5,7,45,2,5437
13,648,0,8,12,24,1,5438
2,52,0,0,0,0,1,5439
10,687,0,0,0,16,6,5440
3,202,0,0,19,5,1,5441
21,5559,0,87,33,171,33,5442
6,1610,0,1,11,45,0,5443
4,6965,0,4,84,194,0,5444
2,919,0,0,3,5,0,5446
3,414,0,0,0,0,0,5447
7,737,0,8,14,40,1,5448
20,1396,0,2,0,38,1,5449
8,411,0,0,0,27,0,5450
2,1096,0,0,11,58,0,5451
5,1421,0,13,70,64,1,5452
2,1435,0,0,4,44,0,5453
3,288,0,5,5,18,0,5455
11,7781,2,18,71,230,3,5456
4,986,0,7,5,5,0,5457
2,274,0,2,0,8,0,5458
83,12931,4,41,0,444,2,5459
7,1425,0,3,5,107,0,5460
2,2050,0,0,0,76,0,5462
7,126,0,0,0,2,1,5463
3,4338,0,2,68,130,0,5465
4,153,0,3,6,12,0,5466
8,4086,0,9,8,231,2,5469
3,338,0,0,7,12,1,5470
6,668,0,1,1,17,2,5472
4,1385,1,5,9,55,0,5473
2,1035,1,0,0,0,0,5475
13,2458,1,8,42,70,1,5476
2,270,0,0,0,6,0,5477
39,24212,3,56,112,317,13,5478
3,3900,0,3,2,39,0,5479
24,6492,10,34,120,178,1,5480
22,4671,0,12,45,56,1,5481
2,581,0,0,0,31,1,5482
10,2276,0,18,43,98,1,5483
6,1276,0,7,8,61,1,5486
3,2222,0,3,57,105,3,5487
2,130,1,0,0,0,0,5489
7,1793,0,12,14,58,1,5490
10,548,0,2,1,22,1,5491
13,1663,0,17,6,64,2,5493
5,7026,0,4,135,215,0,5494
2,97,0,0,0,0,0,5495
2,832,0,2,0,25,1,5497
7,1327,3,15,8,39,0,5498
10,968,0,7,7,47,3,5501
12,1719,1,7,32,42,0,5502
15,1938,0,8,8,80,2,5503
4,393,1,2,0,13,0,5504
54,9230,1,72,257,248,12,5505
1,47,0,1,0,2,0,5506
2,75,0,2,3,0,0,5507
2,563,0,0,0,10,0,5509
1,39,0,0,0,2,0,5511
6,846,1,0,2,36,4,5512
2,100,0,1,1,2,0,5513
41,5615,0,21,19,141,5,5514
3,859,0,0,18,0,0,5515
0,0,0,0,0,0,0,5516
7,5112,0,79,24,29,1,5518
3,1028,0,12,13,4,1,5520
9,1840,0,4,0,74,7,5521
2,331,1,0,0,5,1,5522
2,247,0,0,0,0,1,5525
2,97,0,0,0,0,2,5526
73,24492,3,108,323,1025,14,5527
4,497,0,0,11,10,1,5528
27,3552,7,5,0,37,3,5529
11,4364,1,13,59,133,2,5530
3,341,0,1,0,29,0,5532
7,682,4,6,7,44,2,5535
3,769,0,0,13,49,3,5536
26,6123,4,4,10,66,1,5539
3,882,0,6,0,55,0,5540
3,383,0,1,1,12,2,5541
2,41,0,0,0,1,2,5542
10,1186,1,12,10,36,2,5543
4,865,0,5,1,34,1,5544
2,108,1,0,0,0,0,5545
9,1202,0,1,5,61,8,5546
3,1150,0,10,13,49,1,5547
2,374,0,0,2,10,0,5548
1,23,0,0,0,0,0,5549
43,5682,2,52,68,226,10,5552
3,1749,0,29,3,79,3,5554
5,298,0,1,1,13,1,5556
11,1557,1,10,63,95,0,5557
5,886,0,1,0,6,4,5559
8,4778,0,9,72,67,4,5560
6,622,1,0,3,3,0,5561
6,1972,0,1,64,13,0,5562
59,733,0,2,3,43,1,5565
1,65,0,0,0,2,0,5566
15,3314,0,9,21,122,4,5567
16,18534,0,34,311,616,6,5569
10,469,1,0,0,0,3,5570
60,18416,0,36,255,614,0,5572
3,146,0,1,0,7,1,5575
2,49,0,0,0,2,0,5576
3,279,0,1,8,1,0,5577
5,128,0,0,7,7,0,5578
2,279,0,1,0,12,1,5579
2,42,0,0,0,1,1,5580
1,135,0,3,1,0,0,5581
3,366,0,14,10,18,3,5582
2,418,0,2,3,19,1,5583
3,337,0,5,6,8,1,5584
2,145,0,1,0,6,0,5585
5,1726,0,7,4,41,0,5586
1,136,0,0,0,3,0,5587
4,829,0,3,14,36,2,5588
2,261,0,4,1,8,1,5589
16,330,0,3,0,13,0,5590
1,299,0,0,1,9,1,5591
15,1101,0,2,1,73,1,5592
4,181,0,3,2,13,1,5593
2,88,0,2,0,8,1,5594
35,4173,1,9,28,160,17,5595
28,2486,1,2,20,81,1,5596
4,289,0,5,2,11,1,5597
1,622,0,3,0,25,0,5598
11,702,0,2,3,26,2,5599
15,1290,0,14,19,80,2,5600
4,171,0,0,0,7,0,5601
1,569,0,4,4,15,1,5602
12,773,0,16,48,37,1,5603
11,1881,0,24,66,79,1,5604
23,1015,1,1,0,27,1,5605
5,984,0,5,0,43,1,5606
4,214,2,0,0,0,1,5607
3,594,0,4,0,23,2,5608
1,24,0,0,0,0,0,5609
1,504,0,1,15,27,0,5610
21,1770,0,2,24,55,1,5611
6,2372,0,1,49,59,4,5612
4,153,0,0,3,3,1,5613
19,697,0,5,1,24,4,5614
8,526,0,0,0,9,1,5615
34,2736,0,5,2,139,0,5616
49,4975,0,28,67,125,2,5617
1,124,0,0,0,2,0,5618
2,429,0,0,0,22,1,5619
2,1851,0,1,143,63,1,5620
1,147,0,3,15,11,1,5621
28,2578,0,25,31,164,0,5622
23,2684,0,45,64,98,5,5623
7,871,1,3,0,1,1,5624
2,254,0,2,0,11,1,5625
2,190,0,1,0,20,1,5626
7,1056,0,3,3,24,0,5627
4,718,0,9,4,35,1,5628
1,74,0,0,0,0,0,5629
1,30,0,0,0,0,1,5630
9,558,0,2,0,21,1,5631
2,474,0,2,0,10,0,5632
20,533,0,0,0,16,0,5633
4,752,0,7,2,20,1,5634
1,364,0,4,0,11,1,5635
29,2757,0,1,0,134,1,5636
11,746,0,7,7,17,1,5637
11,578,0,7,40,23,1,5638
6,113,0,0,0,8,1,5639
1,46,0,1,0,0,0,5640
6,1307,0,3,4,23,1,5641
2,45,0,0,1,1,1,5642
29,938,0,14,34,25,7,5643
2,64,0,0,0,0,0,5644
17,1232,0,17,27,75,5,5645
24,3423,1,1,0,82,1,5646
2,147,0,1,0,6,1,5647
12,566,0,2,0,35,0,5648
12,2088,0,13,49,38,4,5649
5,820,0,0,0,36,3,5650
11,1411,3,4,5,36,1,5651
47,2623,0,30,143,60,1,5652
6,406,0,6,31,17,1,5653
4,185,1,0,0,0,3,5654
13,652,0,13,4,25,1,5655
14,1481,0,7,6,53,2,5656
2,291,0,5,0,16,1,5657
3,229,0,0,0,8,1,5658
48,12370,48,0,0,0,0,5659
2,10,0,0,0,0,1,5660
8,1435,0,5,0,26,0,5661
10,1109,0,8,0,28,1,5662
2,97,0,0,0,9,0,5663
11,3735,0,12,15,90,1,5664
3,652,0,2,3,22,1,5665
11,1044,1,4,5,35,1,5666
321,65498,0,545,38,4218,14,5667
16,2727,0,23,47,101,8,5668
4,91,0,0,0,0,2,5669
17,1212,0,19,28,35,1,5670
1,89,0,0,0,5,0,5671
1,246,0,0,0,5,1,5672
5,668,0,3,0,72,3,5673
2,89,1,0,0,0,0,5674
17,3068,0,4,3,87,2,5675
4,88,0,0,0,7,1,5676
1,455,1,0,0,0,0,5677
3,149,0,1,4,7,1,5678
2,44,1,0,0,1,0,5679
9,1244,0,1,6,31,3,5680
5,256,0,0,18,33,1,5681
10,1202,0,1,0,19,1,5682
2,13,0,0,0,0,1,5683
16,971,0,35,47,47,1,5684
2,188,0,0,2,5,1,5685
2,10,0,0,0,0,1,5686
7,4981,0,7,55,147,0,5687
6,407,0,1,4,25,0,5688
3,173,0,0,0,7,1,5689
2,57,0,10,15,3,1,5690
12,566,0,2,0,35,0,5691
3,114,1,0,0,0,1,5692
1,105,0,0,0,0,0,5693
2,83,0,1,5,0,1,5694
2,10,0,0,0,0,1,5695
1,190,0,3,3,17,0,5696
3,64,0,0,0,0,1,5697
36,6345,0,14,12,148,0,5698
11,827,0,17,35,30,1,5699
8,1153,0,9,1,40,1,5700
9,974,0,4,11,22,1,5701
3,271,0,5,9,9,1,5702
1,5,0,0,0,0,1,5703
4,529,0,4,3,9,2,5704
12,446,0,2,5,23,2,5705
7,1201,0,11,2,13,1,5706
13,525,0,2,7,30,1,5707
4,611,4,0,0,0,0,5708
68,3697,0,25,24,140,2,5709
8,280,1,2,0,13,1,5710
4,164,0,1,0,9,0,5711
20,2703,0,10,21,122,2,5712
